Row Labels,Session_Length,Max_Page_Reached,Price_Count,Price_Variance,High_Intent,,,,,,,,,
589,1,1,1,0,0,,,,,,,,,
590,1,3,1,0,1,,,,,,,,,
591,4,2,4,90.25,0,,,,,,,,,
592,1,3,1,0,1,,,,,,,,,
593,4,1,4,56.25,0,,,,,,,,,
594,9,4,9,163.1944444,0,,,,,,,,,
595,11,4,11,461.0727273,0,,,,,,,,,
596,2,1,2,2,0,,,,,,,,,
597,10,3,10,34.44444444,0,,,,,,,,,
598,2,5,2,684.5,0,,,,,,,,,
599,1,1,1,0,0,,,,,,,,,
600,6,4,6,163.6,0,,,,,,,,,
601,18,5,18,48.09477124,0,,,,,,,,,
602,5,3,5,80.2,0,,,,,,,,,
603,33,5,33,168.467803,0,,,,,,,,,
604,20,3,20,212.0105263,0,,,,,,,,,
605,9,3,9,134.7777778,0,,,,,,,,,
606,14,3,14,124.4395604,0,,,,,,,,,
607,4,2,4,334.9166667,0,,,,,,,,,
608,7,2,7,167.6666667,0,,,,,,,,,
609,3,2,3,27,0,,,,,,,,,
610,15,3,15,141.9238095,0,,,,,,,,,
611,5,1,5,42.5,0,,,,,,,,,
612,4,1,4,122.9166667,0,,,,,,,,,
613,14,3,14,360.2197802,0,,,,,,,,,
614,5,2,5,174.2,0,,,,,,,,,
615,7,5,7,223.3333333,0,,,,,,,,,
616,11,2,11,182.8,0,,,,,,,,,
617,1,2,1,0,1,,,,,,,,,
618,1,1,1,0,0,,,,,,,,,
619,5,1,5,70,0,,,,,,,,,
620,6,2,6,172.9666667,0,,,,,,,,,
621,20,4,20,130.6210526,0,,,,,,,,,
622,3,1,3,33.33333333,0,,,,,,,,,
623,5,4,5,178.8,0,,,,,,,,,
624,15,4,15,120.7428571,0,,,,,,,,,
625,5,1,5,193.3,0,,,,,,,,,
626,7,1,7,82.14285714,0,,,,,,,,,
627,1,3,1,0,1,,,,,,,,,
628,10,3,10,102.4888889,0,,,,,,,,,
629,9,4,9,81.86111111,0,,,,,,,,,
630,4,1,4,203.6666667,0,,,,,,,,,
631,18,5,18,90.41830065,0,,,,,,,,,
632,1,4,1,0,1,,,,,,,,,
633,1,1,1,0,0,,,,,,,,,
634,7,4,7,78.57142857,0,,,,,,,,,
635,2,2,2,98,0,,,,,,,,,
636,2,3,2,12.5,0,,,,,,,,,
637,1,1,1,0,0,,,,,,,,,
638,60,5,60,114.4844633,0,,,,,,,,,
639,2,2,2,98,0,,,,,,,,,
640,4,3,4,251.5833333,0,,,,,,,,,
641,12,3,12,88.90909091,0,,,,,,,,,
642,1,1,1,0,0,,,,,,,,,
643,8,1,8,144.2857143,0,,,,,,,,,
644,5,1,5,262.7,0,,,,,,,,,
645,11,4,11,223.0909091,0,,,,,,,,,
646,2,1,2,180.5,0,,,,,,,,,
647,5,5,5,12.5,0,,,,,,,,,
648,49,3,49,118.1573129,0,,,,,,,,,
649,1,1,1,0,0,,,,,,,,,
650,10,2,10,111.1555556,0,,,,,,,,,
651,1,2,1,0,1,,,,,,,,,
652,2,3,2,0,1,,,,,,,,,
653,9,4,9,86.5,0,,,,,,,,,
654,11,3,11,142.2727273,0,,,,,,,,,
655,2,1,2,242,0,,,,,,,,,
656,2,1,2,12.5,0,,,,,,,,,
657,2,2,2,0,1,,,,,,,,,
658,5,1,5,62.2,0,,,,,,,,,
659,3,3,3,8.333333333,0,,,,,,,,,
660,3,3,3,12.33333333,0,,,,,,,,,
661,5,1,5,392.8,0,,,,,,,,,
662,2,3,2,12.5,0,,,,,,,,,
663,11,4,11,217.8181818,0,,,,,,,,,
664,1,1,1,0,0,,,,,,,,,
665,2,1,2,12.5,0,,,,,,,,,
666,1,1,1,0,0,,,,,,,,,
667,4,1,4,200.3333333,0,,,,,,,,,
668,3,1,3,0,0,,,,,,,,,
669,4,2,4,203.5833333,0,,,,,,,,,
670,1,2,1,0,1,,,,,,,,,
671,4,2,4,249.3333333,0,,,,,,,,,
672,1,1,1,0,0,,,,,,,,,
673,4,2,4,65.66666667,0,,,,,,,,,
674,1,1,1,0,0,,,,,,,,,
675,2,1,2,50,0,,,,,,,,,
676,13,4,13,251.2307692,0,,,,,,,,,
677,20,5,20,208.1552632,0,,,,,,,,,
678,10,3,10,177.2888889,0,,,,,,,,,
679,3,1,3,108.3333333,0,,,,,,,,,
680,8,1,8,161.5535714,0,,,,,,,,,
681,3,2,3,8.333333333,0,,,,,,,,,
682,4,1,4,43.58333333,0,,,,,,,,,
683,12,1,12,112.6287879,0,,,,,,,,,
684,2,1,2,288,0,,,,,,,,,
685,6,1,6,403.4666667,0,,,,,,,,,
686,9,1,9,131.5277778,0,,,,,,,,,
687,1,2,1,0,1,,,,,,,,,
688,2,1,2,50,0,,,,,,,,,
689,7,1,7,258.5714286,0,,,,,,,,,
690,35,4,35,124.1260504,0,,,,,,,,,
691,1,1,1,0,0,,,,,,,,,
692,1,3,1,0,1,,,,,,,,,
693,1,1,1,0,0,,,,,,,,,
694,7,5,7,155.8095238,0,,,,,,,,,
695,28,3,28,165.0634921,0,,,,,,,,,
696,1,1,1,0,0,,,,,,,,,
697,4,1,4,160.6666667,0,,,,,,,,,
698,4,1,4,128.6666667,0,,,,,,,,,
699,3,1,3,0,0,,,,,,,,,
700,1,1,1,0,0,,,,,,,,,
701,9,4,9,57.61111111,0,,,,,,,,,
702,3,2,3,120.3333333,0,,,,,,,,,
703,5,2,5,179.3,0,,,,,,,,,
704,6,3,6,167.5,0,,,,,,,,,
705,4,1,4,50,0,,,,,,,,,
706,1,1,1,0,0,,,,,,,,,
707,4,1,4,56.25,0,,,,,,,,,
708,16,3,16,175.6,0,,,,,,,,,
709,3,1,3,58.33333333,0,,,,,,,,,
710,3,1,3,262.3333333,0,,,,,,,,,
711,3,1,3,210.3333333,0,,,,,,,,,
712,5,2,5,7.5,0,,,,,,,,,
713,3,1,3,33.33333333,0,,,,,,,,,
714,4,3,4,160.6666667,0,,,,,,,,,
715,1,1,1,0,0,,,,,,,,,
716,5,3,5,30,0,,,,,,,,,
717,4,2,4,66.91666667,0,,,,,,,,,
718,9,2,9,107.5,0,,,,,,,,,
719,7,5,7,143.4761905,0,,,,,,,,,
720,10,3,10,64.4,0,,,,,,,,,
721,3,1,3,8.333333333,0,,,,,,,,,
722,19,4,19,93.94152047,0,,,,,,,,,
723,9,2,9,120,0,,,,,,,,,
724,1,1,1,0,0,,,,,,,,,
725,4,1,4,160.6666667,0,,,,,,,,,
726,1,1,1,0,0,,,,,,,,,
727,13,3,13,404.2307692,0,,,,,,,,,
728,7,1,7,186.2380952,0,,,,,,,,,
729,1,3,1,0,1,,,,,,,,,
730,4,2,4,146.9166667,0,,,,,,,,,
731,6,1,6,183.6,0,,,,,,,,,
732,5,1,5,132.5,0,,,,,,,,,
733,3,1,3,25,0,,,,,,,,,
734,1,1,1,0,0,,,,,,,,,
735,13,3,13,158.9358974,0,,,,,,,,,
736,1,1,1,0,0,,,,,,,,,
737,7,4,7,64.28571429,0,,,,,,,,,
738,2,1,2,180.5,0,,,,,,,,,
739,6,2,6,191.4666667,0,,,,,,,,,
740,12,4,12,50.26515152,0,,,,,,,,,
741,6,2,6,126.2666667,0,,,,,,,,,
742,5,1,5,149.2,0,,,,,,,,,
743,2,1,2,0,0,,,,,,,,,
744,11,4,11,154.1636364,0,,,,,,,,,
745,11,4,11,169.4909091,0,,,,,,,,,
746,9,3,9,178.6111111,0,,,,,,,,,
747,11,4,11,116.6,0,,,,,,,,,
748,2,1,2,0,0,,,,,,,,,
749,20,4,20,168.2,0,,,,,,,,,
750,6,2,6,183.7666667,0,,,,,,,,,
751,3,2,3,120.3333333,0,,,,,,,,,
752,1,2,1,0,1,,,,,,,,,
753,1,2,1,0,1,,,,,,,,,
754,2,2,2,0,1,,,,,,,,,
755,3,1,3,75,0,,,,,,,,,
756,2,1,2,12.5,0,,,,,,,,,
757,8,3,8,135.7142857,0,,,,,,,,,
758,9,1,9,180.75,0,,,,,,,,,
759,8,1,8,77.42857143,0,,,,,,,,,
760,1,1,1,0,0,,,,,,,,,
761,5,1,5,57.5,0,,,,,,,,,
762,2,1,2,288,0,,,,,,,,,
763,1,1,1,0,0,,,,,,,,,
764,35,4,35,177.3815126,0,,,,,,,,,
765,6,4,6,123.1,0,,,,,,,,,
766,1,3,1,0,1,,,,,,,,,
767,9,1,9,280.75,0,,,,,,,,,
768,3,1,3,108.3333333,0,,,,,,,,,
769,12,4,12,176.969697,0,,,,,,,,,
770,7,3,7,48.80952381,0,,,,,,,,,
771,5,2,5,5,0,,,,,,,,,
772,3,3,3,192.3333333,0,,,,,,,,,
773,2,1,2,288,0,,,,,,,,,
774,13,3,13,101.2435897,0,,,,,,,,,
775,12,3,12,155.6969697,0,,,,,,,,,
776,1,1,1,0,0,,,,,,,,,
777,1,2,1,0,1,,,,,,,,,
778,1,2,1,0,1,,,,,,,,,
779,3,5,3,25,0,,,,,,,,,
780,5,1,5,166.3,0,,,,,,,,,
781,1,1,1,0,0,,,,,,,,,
782,3,1,3,58.33333333,0,,,,,,,,,
783,2,3,2,12.5,0,,,,,,,,,
784,1,1,1,0,0,,,,,,,,,
785,3,1,3,240.3333333,0,,,,,,,,,
786,1,2,1,0,1,,,,,,,,,
787,4,1,4,2.25,0,,,,,,,,,
788,4,1,4,6.25,0,,,,,,,,,
789,1,1,1,0,0,,,,,,,,,
790,1,1,1,0,0,,,,,,,,,
791,1,1,1,0,0,,,,,,,,,
792,1,1,1,0,0,,,,,,,,,
793,2,2,2,50,0,,,,,,,,,
794,1,3,1,0,1,,,,,,,,,
795,19,3,19,106.1637427,0,,,,,,,,,
796,1,1,1,0,0,,,,,,,,,
797,1,1,1,0,0,,,,,,,,,
798,4,1,4,0,0,,,,,,,,,
799,1,1,1,0,0,,,,,,,,,
800,14,4,14,142.6868132,0,,,,,,,,,
801,2,4,2,98,0,,,,,,,,,
802,12,5,12,97.90151515,0,,,,,,,,,
803,24,3,24,107.3315217,0,,,,,,,,,
804,3,2,3,305.3333333,0,,,,,,,,,
805,2,3,2,0,1,,,,,,,,,
806,5,2,5,82.5,0,,,,,,,,,
807,2,1,2,98,0,,,,,,,,,
808,9,5,9,59.02777778,0,,,,,,,,,
809,1,1,1,0,0,,,,,,,,,
810,13,3,13,126.0897436,0,,,,,,,,,
811,5,2,5,30,0,,,,,,,,,
812,2,1,2,0,0,,,,,,,,,
813,4,1,4,106.25,0,,,,,,,,,
814,13,4,13,83.43589744,0,,,,,,,,,
815,24,5,24,136.375,0,,,,,,,,,
816,1,1,1,0,0,,,,,,,,,
817,4,1,4,133.3333333,0,,,,,,,,,
818,1,1,1,0,0,,,,,,,,,
819,2,2,2,12.5,0,,,,,,,,,
820,3,1,3,160.3333333,0,,,,,,,,,
821,6,4,6,125.1,0,,,,,,,,,
822,8,3,8,69.64285714,0,,,,,,,,,
823,2,1,2,12.5,0,,,,,,,,,
824,14,2,14,103.9175824,0,,,,,,,,,
825,4,3,4,6.25,0,,,,,,,,,
826,1,1,1,0,0,,,,,,,,,
827,58,5,58,119.4494858,0,,,,,,,,,
828,3,5,3,727,0,,,,,,,,,
829,10,3,10,84.62222222,0,,,,,,,,,
830,3,2,3,120.3333333,0,,,,,,,,,
831,14,3,14,102.1098901,0,,,,,,,,,
832,6,2,6,14.16666667,0,,,,,,,,,
833,2,1,2,0,0,,,,,,,,,
834,9,2,9,107.25,0,,,,,,,,,
835,6,1,6,65.76666667,0,,,,,,,,,
836,10,4,10,39.16666667,0,,,,,,,,,
837,7,3,7,134.6190476,0,,,,,,,,,
838,5,2,5,222.8,0,,,,,,,,,
839,1,1,1,0,0,,,,,,,,,
840,2,1,2,112.5,0,,,,,,,,,
841,17,4,17,29.77941176,0,,,,,,,,,
842,8,2,8,153.0714286,0,,,,,,,,,
843,3,2,3,65.33333333,0,,,,,,,,,
844,44,5,44,115.6215645,0,,,,,,,,,
845,3,2,3,292,0,,,,,,,,,
846,3,1,3,280.3333333,0,,,,,,,,,
847,4,2,4,402,0,,,,,,,,,
848,8,3,8,42.41071429,0,,,,,,,,,
849,33,5,33,127.8712121,0,,,,,,,,,
850,9,2,9,223.7777778,0,,,,,,,,,
851,2,1,2,180.5,0,,,,,,,,,
852,6,1,6,176.6666667,0,,,,,,,,,
853,4,2,4,158.25,0,,,,,,,,,
854,1,1,1,0,0,,,,,,,,,
855,1,1,1,0,0,,,,,,,,,
856,9,5,9,188,0,,,,,,,,,
857,9,5,9,112.6111111,0,,,,,,,,,
858,4,2,4,65.66666667,0,,,,,,,,,
859,17,1,17,76.76470588,0,,,,,,,,,
860,4,1,4,25,0,,,,,,,,,
861,1,1,1,0,0,,,,,,,,,
862,6,2,6,86.96666667,0,,,,,,,,,
863,7,2,7,65.14285714,0,,,,,,,,,
864,1,2,1,0,1,,,,,,,,,
865,4,3,4,324.9166667,0,,,,,,,,,
866,2,1,2,180.5,0,,,,,,,,,
867,8,2,8,322.5,0,,,,,,,,,
868,7,1,7,105.6190476,0,,,,,,,,,
869,1,1,1,0,0,,,,,,,,,
870,1,2,1,0,1,,,,,,,,,
871,1,3,1,0,1,,,,,,,,,
872,1,1,1,0,0,,,,,,,,,
873,1,1,1,0,0,,,,,,,,,
874,1,1,1,0,0,,,,,,,,,
875,6,3,6,163.6,0,,,,,,,,,
876,12,2,12,111.9090909,0,,,,,,,,,
877,28,5,28,83.77248677,0,,,,,,,,,
878,12,2,12,163.719697,0,,,,,,,,,
879,9,4,9,205,0,,,,,,,,,
880,19,4,19,149.5964912,0,,,,,,,,,
881,6,2,6,176.2666667,0,,,,,,,,,
882,2,2,2,0,1,,,,,,,,,
883,2,3,2,2,0,,,,,,,,,
884,2,2,2,40.5,0,,,,,,,,,
885,9,5,9,65.27777778,0,,,,,,,,,
886,5,3,5,213.8,0,,,,,,,,,
887,3,3,3,305.3333333,0,,,,,,,,,
888,2,1,2,0,0,,,,,,,,,
889,5,3,5,57.5,0,,,,,,,,,
890,1,1,1,0,0,,,,,,,,,
891,4,3,4,0,1,,,,,,,,,
892,9,3,9,141.4444444,0,,,,,,,,,
893,6,2,6,16.26666667,0,,,,,,,,,
894,13,3,13,118.5769231,0,,,,,,,,,
895,5,1,5,7.5,0,,,,,,,,,
896,49,4,49,132.0229592,0,,,,,,,,,
897,5,3,5,548.2,0,,,,,,,,,
898,1,1,1,0,0,,,,,,,,,
899,24,3,24,109.8478261,0,,,,,,,,,
900,1,1,1,0,0,,,,,,,,,
901,4,3,4,209,0,,,,,,,,,
902,14,2,14,104.2857143,0,,,,,,,,,
903,3,2,3,1.333333333,0,,,,,,,,,
904,2,1,2,40.5,0,,,,,,,,,
905,1,1,1,0,0,,,,,,,,,
906,6,3,6,148.3,0,,,,,,,,,
907,1,1,1,0,0,,,,,,,,,
908,7,2,7,119.8095238,0,,,,,,,,,
909,18,1,18,153.9771242,0,,,,,,,,,
910,9,3,9,162.75,0,,,,,,,,,
911,8,3,8,90.41071429,0,,,,,,,,,
912,17,4,17,123.1838235,0,,,,,,,,,
913,2,1,2,200,0,,,,,,,,,
914,6,2,6,10,0,,,,,,,,,
915,4,2,4,8.333333333,0,,,,,,,,,
916,2,2,2,50,0,,,,,,,,,
917,11,1,11,87.81818182,0,,,,,,,,,
918,1,1,1,0,0,,,,,,,,,
919,2,3,2,0,1,,,,,,,,,
920,17,4,17,139.9044118,0,,,,,,,,,
921,6,1,6,112.9666667,0,,,,,,,,,
922,10,2,10,285.3444444,0,,,,,,,,,
923,3,1,3,75,0,,,,,,,,,
924,7,2,7,198.1428571,0,,,,,,,,,
925,11,3,11,117.0545455,0,,,,,,,,,
926,15,3,15,317.8095238,0,,,,,,,,,
927,6,2,6,408.9666667,0,,,,,,,,,
928,5,1,5,197.8,0,,,,,,,,,
929,1,1,1,0,0,,,,,,,,,
930,10,2,10,319.1111111,0,,,,,,,,,
931,4,4,4,25,0,,,,,,,,,
932,5,1,5,32.5,0,,,,,,,,,
933,3,2,3,217,0,,,,,,,,,
934,1,3,1,0,1,,,,,,,,,
935,1,1,1,0,0,,,,,,,,,
936,5,3,5,140.2,0,,,,,,,,,
937,1,1,1,0,0,,,,,,,,,
938,5,5,5,99.2,0,,,,,,,,,
939,1,1,1,0,0,,,,,,,,,
940,2,1,2,180.5,0,,,,,,,,,
941,1,1,1,0,0,,,,,,,,,
942,15,2,15,182.8571429,0,,,,,,,,,
943,12,3,12,95.63636364,0,,,,,,,,,
944,9,3,9,48.61111111,0,,,,,,,,,
945,13,3,13,66.66666667,0,,,,,,,,,
946,3,1,3,160.3333333,0,,,,,,,,,
947,25,5,25,93.75666667,0,,,,,,,,,
948,51,5,51,87.70823529,0,,,,,,,,,
949,1,1,1,0,0,,,,,,,,,
950,1,1,1,0,0,,,,,,,,,
951,17,3,17,206.5955882,0,,,,,,,,,
952,6,2,6,222.6666667,0,,,,,,,,,
953,3,3,3,192,0,,,,,,,,,
954,4,5,4,25,0,,,,,,,,,
955,26,5,26,108.66,0,,,,,,,,,
956,30,5,30,102.254023,0,,,,,,,,,
957,8,2,8,177.0714286,0,,,,,,,,,
958,1,1,1,0,0,,,,,,,,,
959,10,4,10,44.72222222,0,,,,,,,,,
960,1,1,1,0,0,,,,,,,,,
961,5,3,5,7.5,0,,,,,,,,,
962,3,1,3,280.3333333,0,,,,,,,,,
963,14,3,14,223.2967033,0,,,,,,,,,
964,1,1,1,0,0,,,,,,,,,
965,2,1,2,50,0,,,,,,,,,
966,30,3,30,135.1448276,0,,,,,,,,,
967,7,1,7,321,0,,,,,,,,,
968,3,1,3,90.33333333,0,,,,,,,,,
969,5,1,5,71.3,0,,,,,,,,,
970,5,1,5,153.8,0,,,,,,,,,
971,11,4,11,155.4181818,0,,,,,,,,,
972,1,1,1,0,0,,,,,,,,,
973,9,2,9,215,0,,,,,,,,,
974,12,2,12,186.5151515,0,,,,,,,,,
975,4,1,4,50.66666667,0,,,,,,,,,
976,3,2,3,217,0,,,,,,,,,
977,1,2,1,0,1,,,,,,,,,
978,3,2,3,97,0,,,,,,,,,
979,8,3,8,88.57142857,0,,,,,,,,,
980,1,3,1,0,1,,,,,,,,,
981,1,1,1,0,0,,,,,,,,,
982,1,1,1,0,0,,,,,,,,,
983,26,3,26,202.8384615,0,,,,,,,,,
984,2,1,2,112.5,0,,,,,,,,,
985,3,2,3,50.33333333,0,,,,,,,,,
986,8,2,8,177.0714286,0,,,,,,,,,
987,3,2,3,97,0,,,,,,,,,
988,2,1,2,288,0,,,,,,,,,
989,6,2,6,141.4666667,0,,,,,,,,,
990,4,4,4,16.66666667,0,,,,,,,,,
991,1,1,1,0,0,,,,,,,,,
992,20,5,20,99.25263158,0,,,,,,,,,
993,1,1,1,0,0,,,,,,,,,
994,1,1,1,0,0,,,,,,,,,
995,3,2,3,217,0,,,,,,,,,
996,4,3,4,351.5833333,0,,,,,,,,,
997,2,2,2,12.5,0,,,,,,,,,
998,2,1,2,0,0,,,,,,,,,
999,1,1,1,0,0,,,,,,,,,
1000,2,3,2,12.5,0,,,,,,,,,
1001,3,1,3,25,0,,,,,,,,,
1002,17,3,17,169.3161765,0,,,,,,,,,
1003,3,2,3,76.33333333,0,,,,,,,,,
1004,3,1,3,0,0,,,,,,,,,
1005,1,1,1,0,0,,,,,,,,,
1006,1,1,1,0,0,,,,,,,,,
1007,7,4,7,162.2857143,0,,,,,,,,,
1008,4,1,4,90.25,0,,,,,,,,,
1009,1,1,1,0,0,,,,,,,,,
1010,3,1,3,292,0,,,,,,,,,
1011,7,4,7,36.9047619,0,,,,,,,,,
1012,9,2,9,87,0,,,,,,,,,
1013,6,4,6,215.3666667,0,,,,,,,,,
1014,2,1,2,1458,0,,,,,,,,,
1015,22,3,22,218.5281385,0,,,,,,,,,
1016,4,1,4,468.6666667,0,,,,,,,,,
1017,11,2,11,271.2545455,0,,,,,,,,,
1018,6,4,6,229.4666667,0,,,,,,,,,
1019,8,5,8,51.55357143,0,,,,,,,,,
1020,1,1,1,0,0,,,,,,,,,
1021,3,3,3,343,0,,,,,,,,,
1022,3,1,3,25,0,,,,,,,,,
1023,5,3,5,95.3,0,,,,,,,,,
1024,2,2,2,8,0,,,,,,,,,
1025,10,3,10,82.62222222,0,,,,,,,,,
1026,2,1,2,288,0,,,,,,,,,
1027,9,5,9,44.75,0,,,,,,,,,
1028,16,4,16,140.2625,0,,,,,,,,,
1029,1,3,1,0,1,,,,,,,,,
1030,37,5,37,95.75225225,0,,,,,,,,,
1031,11,4,11,36.81818182,0,,,,,,,,,
1032,3,2,3,145.3333333,0,,,,,,,,,
1033,6,3,6,280.9666667,0,,,,,,,,,
1034,7,3,7,103.2857143,0,,,,,,,,,
1035,6,2,6,217.2,0,,,,,,,,,
1036,1,4,1,0,1,,,,,,,,,
1037,5,1,5,98.8,0,,,,,,,,,
1038,8,5,8,100.8392857,0,,,,,,,,,
1039,5,2,5,218.3,0,,,,,,,,,
1040,14,2,14,121.6098901,0,,,,,,,,,
1041,5,1,5,57.5,0,,,,,,,,,
1042,7,5,7,36.9047619,0,,,,,,,,,
1043,21,3,21,191.2619048,0,,,,,,,,,
1044,1,4,1,0,1,,,,,,,,,
1045,3,2,3,147,0,,,,,,,,,
1046,2,1,2,98,0,,,,,,,,,
1047,3,2,3,97,0,,,,,,,,,
1048,9,2,9,57.69444444,0,,,,,,,,,
1049,1,2,1,0,1,,,,,,,,,
1050,10,1,10,204.5444444,0,,,,,,,,,
1051,24,3,24,149.6068841,0,,,,,,,,,
1052,11,5,11,40,0,,,,,,,,,
1053,3,4,3,120.3333333,0,,,,,,,,,
1054,15,1,15,206.9238095,0,,,,,,,,,
1055,11,5,11,194.4909091,0,,,,,,,,,
1056,11,4,11,50,0,,,,,,,,,
1057,10,3,10,164.9333333,0,,,,,,,,,
1058,1,1,1,0,0,,,,,,,,,
1059,1,2,1,0,1,,,,,,,,,
1060,1,4,1,0,1,,,,,,,,,
1061,1,2,1,0,1,,,,,,,,,
1062,1,1,1,0,0,,,,,,,,,
1063,2,2,2,112.5,0,,,,,,,,,
1064,3,3,3,192,0,,,,,,,,,
1065,4,4,4,97.33333333,0,,,,,,,,,
1066,5,1,5,20,0,,,,,,,,,
1067,1,1,1,0,0,,,,,,,,,
1068,1,1,1,0,0,,,,,,,,,
1069,11,1,11,68.09090909,0,,,,,,,,,
1070,18,5,18,34.96732026,0,,,,,,,,,
1071,2,2,2,0,1,,,,,,,,,
1072,16,2,16,103,0,,,,,,,,,
1073,19,4,19,122.8070175,0,,,,,,,,,
1074,2,1,2,50,0,,,,,,,,,
1075,4,3,4,34,0,,,,,,,,,
1076,8,1,8,181.6428571,0,,,,,,,,,
1077,1,2,1,0,1,,,,,,,,,
1078,2,1,2,50,0,,,,,,,,,
1079,7,3,7,300.8095238,0,,,,,,,,,
1080,1,1,1,0,0,,,,,,,,,
1081,1,1,1,0,0,,,,,,,,,
1082,1,3,1,0,1,,,,,,,,,
1083,7,1,7,241.8095238,0,,,,,,,,,
1084,1,2,1,0,1,,,,,,,,,
1085,24,5,24,90.04166667,0,,,,,,,,,
1086,2,2,2,288,0,,,,,,,,,
1087,2,2,2,40.5,0,,,,,,,,,
1088,10,5,10,69.16666667,0,,,,,,,,,
1089,4,1,4,297,0,,,,,,,,,
1090,20,4,20,218.45,0,,,,,,,,,
1091,27,3,27,92.80626781,0,,,,,,,,,
1092,6,2,6,137.7666667,0,,,,,,,,,
1093,13,2,13,80,0,,,,,,,,,
1094,7,2,7,75.47619048,0,,,,,,,,,
1095,2,1,2,0,0,,,,,,,,,
1096,6,4,6,80.66666667,0,,,,,,,,,
1097,1,1,1,0,0,,,,,,,,,
1098,8,2,8,213.9285714,0,,,,,,,,,
1099,1,1,1,0,0,,,,,,,,,
1100,3,2,3,25,0,,,,,,,,,
1101,37,2,37,187.6756757,0,,,,,,,,,
1102,4,1,4,266.9166667,0,,,,,,,,,
1103,2,3,2,420.5,0,,,,,,,,,
1104,6,1,6,114.1666667,0,,,,,,,,,
1105,3,4,3,27,0,,,,,,,,,
1106,1,1,1,0,0,,,,,,,,,
1107,2,3,2,50,0,,,,,,,,,
1108,13,4,13,82.08974359,0,,,,,,,,,
1109,1,1,1,0,0,,,,,,,,,
1110,30,3,30,121.1275862,0,,,,,,,,,
1111,12,4,12,126.5151515,0,,,,,,,,,
1112,14,4,14,36.26373626,0,,,,,,,,,
1113,19,4,19,139.6549708,0,,,,,,,,,
1114,1,1,1,0,0,,,,,,,,,
1115,28,5,28,127.5806878,0,,,,,,,,,
1116,6,1,6,65.46666667,0,,,,,,,,,
1117,4,1,4,43.58333333,0,,,,,,,,,
1118,3,1,3,175,0,,,,,,,,,
1119,2,1,2,288,0,,,,,,,,,
1120,1,2,1,0,1,,,,,,,,,
1121,4,3,4,115.6666667,0,,,,,,,,,
1122,3,1,3,33.33333333,0,,,,,,,,,
1123,1,4,1,0,1,,,,,,,,,
1124,3,1,3,133.3333333,0,,,,,,,,,
1125,2,3,2,180.5,0,,,,,,,,,
1126,1,2,1,0,1,,,,,,,,,
1127,6,1,6,34.16666667,0,,,,,,,,,
1128,3,1,3,290.3333333,0,,,,,,,,,
1129,14,4,14,177.9175824,0,,,,,,,,,
1130,1,1,1,0,0,,,,,,,,,
1131,1,1,1,0,0,,,,,,,,,
1132,1,1,1,0,0,,,,,,,,,
1133,6,3,6,259.2,0,,,,,,,,,
1134,55,5,55,185.8060606,0,,,,,,,,,
1135,3,1,3,25,0,,,,,,,,,
1136,2,1,2,0,0,,,,,,,,,
1137,10,4,10,28.88888889,0,,,,,,,,,
1138,1,1,1,0,0,,,,,,,,,
1139,1,1,1,0,0,,,,,,,,,
1140,23,3,23,146.8774704,0,,,,,,,,,
1141,3,1,3,58.33333333,0,,,,,,,,,
1142,1,1,1,0,0,,,,,,,,,
1143,1,1,1,0,0,,,,,,,,,
1144,5,2,5,302.3,0,,,,,,,,,
1145,9,4,9,56.25,0,,,,,,,,,
1146,21,5,21,87.21428571,0,,,,,,,,,
1147,8,3,8,125.9285714,0,,,,,,,,,
1148,5,2,5,82.5,0,,,,,,,,,
1149,4,2,4,34,0,,,,,,,,,
1150,1,1,1,0,0,,,,,,,,,
1151,3,1,3,0,0,,,,,,,,,
1152,6,1,6,227.5,0,,,,,,,,,
1153,20,3,20,138.8710526,0,,,,,,,,,
1154,2,2,2,288,0,,,,,,,,,
1155,15,2,15,135.4952381,0,,,,,,,,,
1156,11,3,11,260.8909091,0,,,,,,,,,
1157,2,4,2,0,1,,,,,,,,,
1158,5,3,5,32.5,0,,,,,,,,,
1159,2,4,2,12.5,0,,,,,,,,,
1160,1,1,1,0,0,,,,,,,,,
1161,7,2,7,225.952381,0,,,,,,,,,
1162,3,3,3,305.3333333,0,,,,,,,,,
1163,2,2,2,0,1,,,,,,,,,
1164,5,2,5,157.3,0,,,,,,,,,
1165,7,4,7,14.28571429,0,,,,,,,,,
1166,2,3,2,50,0,,,,,,,,,
1167,3,1,3,25,0,,,,,,,,,
1168,5,2,5,67.5,0,,,,,,,,,
1169,2,2,2,0,1,,,,,,,,,
1170,24,5,24,84.86956522,0,,,,,,,,,
1171,3,1,3,160.3333333,0,,,,,,,,,
1172,37,4,37,235.5630631,0,,,,,,,,,
1173,6,4,6,131.8666667,0,,,,,,,,,
1174,10,4,10,57.34444444,0,,,,,,,,,
1175,1,1,1,0,0,,,,,,,,,
1176,9,3,9,263.75,0,,,,,,,,,
1177,6,3,6,40,0,,,,,,,,,
1178,6,2,6,345.4666667,0,,,,,,,,,
1179,4,3,4,76,0,,,,,,,,,
1180,1,2,1,0,1,,,,,,,,,
1181,1,1,1,0,0,,,,,,,,,
1182,5,2,5,157.2,0,,,,,,,,,
1183,1,1,1,0,0,,,,,,,,,
1184,1,1,1,0,0,,,,,,,,,
